,id,media,artist_name,work_name,work_year,gallery_name,gallery_url,price,img_url,artist_website,artist_ins,nationality,education,location,color1,color2,color3,color4,color_group1,color_group2,color_group3,color_group4,class
88,mixed-media128,mixed-media,Swiz,Concrete Mirage,2020,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,6552.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=471&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F1AuJZmH8n1Fy-AKhpk0nLA%2Fnormalized.jpg,,,French,,Swiz,#D19960,#DAB98E,#A87D48,#B4703F,189.0,247.0,405.0,93.0,street-art
89,mixed-media175,mixed-media,Swiz,Transition,2019,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,5720.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=528&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fg50CTVHiecTbJiNHchvBTQ%2Fnormalized.jpg,,,French,,Swiz,#230C06,#44261E,#651804,#8C4C4D,53.0,296.0,178.0,195.0,contemporary-realism
90,mixed-media176,mixed-media,Swiz,Modern Simplicity,2018,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,9880.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FoRoTa5ipOop6BULy4tTILQ%2Fnormalized.jpg,,,French,,Swiz,#CAC2BF,#101010,#2B2B2B,#666F6C,93.0,68.0,631.0,202.0,contemporary
91,mixed-media225,mixed-media,Swiz,Iceberg / Carambolage 1,2020,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,2496.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=380&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fs2FLADnK9mZdfWivS7y4vg%2Fnormalized.jpg,,,French,,Swiz,#B3B2B8,#89B9AB,#235463,#7999A4,61.0,681.0,276.0,87.0,contemporary-realism
92,mixed-media259,mixed-media,Swiz,Erosion,2020,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,5408.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=592&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJN9zXI0NujgiURtRu5FxxQ%2Fnormalized.jpg,,,French,,Swiz,#B2AEAB,#293B47,#1F1B1A,#475B5C,145.0,195.0,456.0,785.0,street-art
93,mixed-media266,mixed-media,Swiz,Core One,2020,Ground Effect Gallery,https://www.artsy.net/partner/ground-effect-gallery,3744.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=642&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FRoyW5IB5o2Ewv88JaxtIOA%2Fnormalized.jpg,,,French,,Swiz,#C5AA8D,#96B6B5,#BE735E,#B8AFA6,1.0,474.0,612.0,556.0,contemporary-realism
94,painting140,painting,Pure Evil,Live East Die Young (Black),2015,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,700.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=570&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FF-McM1KhZa6VhyEXinvcxw%2Fnormalized.jpg,pureevilgallery.com,,British,,Russia,#EFEEEA,#323031,#CCCACB,#9A9899,9.0,968.0,998.0,899.0,minimalism
95,painting1208,painting,Pure Evil,ROBERT WAGNER'S NIGHTMARE - DON’T MESS WITH THE YAKULT,2019,Bakerhouse Gallery,https://www.artsy.net/partner/bakerhouse-gallery,1820.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=793&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUbjpgjWU9j3GkDdcAhKakQ%2Fnormalized.jpg,pureevilgallery.com,,British,,Russia,#171918,#F4E3C7,#D23347,#646560,452.0,581.0,176.0,118.0,street-art
96,painting1376,painting,Pure Evil,Marilyn Glam,2018,A.Style,https://www.artsy.net/partner/astyle,2800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=799&height=799&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F8_TZtSYFUdsNx9Ho9RONFw%2Fnormalized.jpg,pureevilgallery.com,,British,,Russia,#CD5072,#E6E1CB,#060604,#BBB6A3,348.0,275.0,584.0,130.0,street-art
97,prints1463,prints,Pure Evil,Jane Fonda Hand Embellished - Pink,2021,Artisan,https://www.artsy.net/partner/artisan,950.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=666&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiMKY2roGgIc8R6HCgwwtbg%2Fnormalized.jpg,pureevilgallery.com,,British,,Russia,#7165A7,#C9C39F,#DC587F,#AF4762,293.0,553.0,156.0,642.0,street-art
98,mixed-media986,mixed-media,Pure Evil,Man's ruin,2009,Vroom & Varossieau,https://www.artsy.net/partner/vroom-and-varossieau,4420.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0HCJ6rGt6pD5MQs0fxBKQw%2Fnormalized.jpg,pureevilgallery.com,,British,,Russia,#F8DF9C,#551432,#D5C089,#9A7F62,294.0,173.0,19.0,86.0,conceptual-art
99,mixed-media1046,mixed-media,Pure Evil,'Bizarre Love Quadrangle' Hand-Painted Skateboard Deck,2020,Signari Gallery,https://www.artsy.net/partner/signari-gallery,950.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=567&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FEg9C8Nyj3R48in_kLs0QFQ%2Fnormalized.jpg,pureevilgallery.com,,British,,Russia,#FFFFFF,#F9E9C8,#B82C5D,#E7C69B,965.0,330.0,969.0,241.0,conceptual-art
